MAE,RMSE,R2,Bias
1.0292674751444515,1.2808089596112773,-0.03643058408986333,0.24013049384774168
1.026684248971049,1.285242695651533,-0.01654387948162417,0.16396107544704933
1.0986241983634597,1.390582886371301,-0.003011770686464521,0.07619997282883201
1.0102318606328096,1.2796660814157161,-0.019606845757580205,0.177453330035636
1.0760783620133587,1.320112439933369,-0.03743596386223591,0.2507695402179265
1.0298530430497013,1.2750046842069658,-0.04736341144722789,0.271134367040837
0.9805672224641448,1.2410240075941985,-0.027177962816901546,0.20186721263116483
1.0696776503261827,1.323369350497488,-0.02838775995446463,0.21987111798996126
1.1038818868775728,1.3684304655444988,-0.015946029019074492,0.17144060508656173
1.0390105614230127,1.3089382023421146,-0.015804959567936816,0.16327160922734849
1.0537618096495291,1.2983442772958347,-0.05467519042803848,0.2956144473395027
1.0464706130691452,1.3463992049960434,-0.010510536439340523,0.13731433074633578
1.059819909782721,1.364558461936711,-0.002716681584502556,0.07102682414517397
1.0793998201994468,1.3417233872829464,-0.03453710931166487,0.24515059164100972
1.062741870169199,1.3013276499283122,-0.025377453345529766,0.20472401711357985
1.065054784184044,1.293454787286736,-0.05721703486378438,0.30090669476290316
1.036387314611177,1.2908266245982094,-0.02649986819966421,0.2074007500140979
1.0057853026194024,1.2401155569298592,-0.06725999804012672,0.3113188839223504
1.0456810038350641,1.3135016260090566,-0.015677685012523535,0.16319003163228163
1.1003329637659154,1.3799990741357955,-0.026128684613826003,0.22020980601241455
1.0225859095508902,1.2683390151888672,-0.03831983487374435,0.2436585139892532
1.0450664807840362,1.31853318270919,-0.02349898358473057,0.19978914806106376
1.0191222113258744,1.231068857181793,-0.11086274909000937,0.3889062878955637
1.0662558645236437,1.315423990865025,-0.0687680674789175,0.33367020912143025
1.0314226276828564,1.2660367565904387,-0.09405886332583324,0.37121527051136977
1.0988220268869067,1.3787549556350804,-0.017792256360862124,0.18229427470022283
1.0770338607232777,1.385622891700263,-0.003926107406476698,0.08665133611810476
1.048371711481503,1.3095792839617233,-0.05163748909495869,0.2901892531505894
1.0326094967646837,1.280818963694773,-0.027891724804332663,0.21098508249966572
1.068226650133265,1.3589738341409638,-0.0008393259140699882,0.03935448468522392
1.0653522451947766,1.3767499385419044,-0.0006103618181521053,-0.034002922596009795
1.0172393708946634,1.2606609197823575,-0.04537947970924505,0.26265825865923914
1.041757727570169,1.3189232362381769,-0.01394475644126203,0.15467418608087466
1.041423550718141,1.3150457604743298,-0.010395714290302172,0.13338969678495213
1.028400377660792,1.2994814965483361,-0.013349760231161634,0.14915133611810477
1.0297377801130394,1.3070772638355004,-0.020383384888004175,0.18473863216791153
1.0425362575168022,1.3397771276810724,-0.008979097125416224,0.12638857270941095
1.042350067670445,1.305605379561771,-0.06417800801600149,0.32062538769525734
1.0194292781774332,1.2219430737288977,-0.08466214125809524,0.3413880832705466
1.0399722862617051,1.308596406779246,-0.018665131938682133,0.1771354704554858
1.0661602405376722,1.336193020929727,-0.019168249775505686,0.18324725857799778
1.0754355038659702,1.3687064175370125,-5.859137330777031e-05,0.010476456635925124
1.0537619384506545,1.269090113550864,-0.07178008357405519,0.32842907675981603
1.0287420094496944,1.3363470047298076,-0.010319448830753863,0.1350573235130627
1.0710776290764426,1.3373000859571273,-0.006477031557835744,0.10727905637661175
1.026674786203115,1.2644661264961952,-0.03246663978255748,0.22422697443576245
1.0459660200311844,1.2837626118823529,-0.05575194872555378,0.29500800685499157
1.0473457978058407,1.3101560390145615,-0.03170285644301529,0.2296650465661829
1.0200174474154284,1.29391756625438,-0.003162805427867621,0.07265359956796869
1.0363048352180426,1.2440957606657483,-0.1353130858345284,0.42950268935101193
1.0650956666573357,1.317504528190825,-0.01317509283794549,0.15024039134451186
