MAE,RMSE,R2,Bias
0.2561697688494061,0.39364166087290914,0.8988077462115875,-0.04605360963184744
0.2934873336450807,0.44630417012328305,0.885950097347933,-0.0024721021843557814
0.3427433113829496,0.5235613110461803,0.8341629850040426,-0.07469143886834663
0.3242606292320163,0.5077498463975362,0.8185325275161798,-0.024709835962167612
0.33890605710950256,0.5051060787669669,0.8724773507350038,-0.05152182486258832
0.3138190799886804,0.48879526914396326,0.8602083727056946,-0.07340399323887742
0.3217393899118123,0.5166433488308564,0.8389906454841193,-0.11791535802131732
0.3030247494382318,0.4581949895808413,0.8530214115552404,0.0021584987088798663
0.27216409812637304,0.4168104066159827,0.9035727103573044,-0.06761391789449446
0.30447081402102943,0.4689220943449479,0.867727517850495,-0.043281901131822405
0.2873261603152937,0.4477009112612274,0.8749427634357938,-0.09287798688824675
0.328045230879846,0.4969442646682958,0.8546377630880145,-0.09503964582832063
0.30558901637601243,0.4663381109230403,0.8614714431925158,-0.05130755794783453
0.30630703687771516,0.4555619288534877,0.8810336429166572,0.015021932164304934
0.3541987847801817,0.5352980887446236,0.8518808253251391,-0.036120446853340024
0.33683499909378484,0.5173100139643214,0.8458487252105582,-0.037377391028897075
0.3574585991118866,0.5393530658349018,0.8073450110288614,-0.0787468895174452
0.3488687227286667,0.5328654366305806,0.8398777003519491,-0.016409835356671107
0.3012186766344705,0.4522881208913206,0.8842977353616034,0.01950577065198499
0.28478229433401997,0.45132200004677914,0.8534516033292137,-0.05657840008977598
0.3270632568838613,0.4866394339194342,0.8665491615503678,0.007025109013891027
0.28068063785083497,0.42001372513755186,0.8803672336152656,-0.05778841695492081
0.31281495320676134,0.4746603582484316,0.8698119704608875,-0.047966898745702764
0.36377624919498786,0.5425002553358628,0.826939208181265,-0.04396863136902667
0.29934490262943036,0.4421013812752949,0.8984304608922765,-0.03900693039536689
0.3467858905154008,0.514774579137458,0.8533019503966687,-0.049120221315420175
0.4070252795946978,0.5958491004605517,0.7951815520702338,-0.02374853838042398
0.29271807873290606,0.4461598188401779,0.8813885360875726,-0.03850506954550612
0.3074670666522507,0.480364944563502,0.8464726615995901,-0.034812450994693586
0.3443065218805565,0.5280847697439691,0.8376842331231433,-0.03696034215910577
0.38556480919000635,0.5710871636722127,0.8192200719149334,0.015171314357213054
0.36359478612923096,0.5538046867489121,0.8002073003101662,-0.10083507748434564
0.30091745546348275,0.4659111723352322,0.8612358401398958,-0.0651726795771159
0.2887127074972512,0.4293224382382422,0.8930860370168687,-0.06994972593115509
0.38774148013542287,0.5852240486223536,0.8002422618307062,-0.018459762931611445
0.3070026107141759,0.48733492389250593,0.8705886037731521,-0.09380634637276453
0.36420230088392586,0.5414296954365894,0.8085685999005221,0.0024595282643035767
0.2958481577119428,0.4560947940805221,0.8715039423141646,-0.056665453524845685
0.3465885741398849,0.5235509554559301,0.83394889760255,-0.06045216048536582
0.2944281808583617,0.44533953793852704,0.8700178263180305,-0.054289800259200036
0.30526244938656694,0.47470746694045984,0.855487511679749,-0.053156770320004244
0.3407063193472798,0.5200569004181173,0.8421542019218854,-0.04807699076223686
0.3184124366190715,0.48481824053150524,0.8327806364106495,-0.048157247758948196
0.28508664784840193,0.4529755517062415,0.8532907937257461,-0.07290442366754844
0.31280221630619476,0.4676878241859632,0.8788710335247083,-0.043380585615488645
0.31691962086217657,0.48535888730682186,0.8422400265479114,-0.0701545398463958
0.32816452967655385,0.5012197098559972,0.858989706071005,-0.051927947958944315
0.2987286557778189,0.46391966341880564,0.8659505665299144,-0.059704885481864624
0.2978657336683269,0.45614470039786176,0.8909589199947522,-0.053705755669763065
0.32028530161519747,0.48551350098232243,0.8699185317688173,-0.07598795842983451
0.3364657680751767,0.5202606999069176,0.8316486484356067,-0.06442640867805699
0.2727362161648841,0.4166312706001903,0.878870573853897,-0.06146026592051488
0.32564830564649144,0.5057219405303036,0.8305493465893203,-0.10240723796613126
0.29007533462744584,0.42339981642404045,0.8974429871483781,-0.03637906448947616
0.3525173236316122,0.5264409788226309,0.8168723985206571,0.02462789362025434
0.31046589735927,0.48297183984727454,0.8634586117528271,-0.07453907941318967
0.2826387166172074,0.43792476430303917,0.8855482737871706,-0.08172751445035634
0.3331613450480851,0.5223926705990618,0.8162728242196913,-0.0791202119039094
0.33465170009658257,0.4876945891399919,0.8546915929950654,0.04082557017103024
0.3056726690667158,0.46034379246638485,0.8714838509986276,0.01453016121154663
0.31838240878173524,0.4785865794014283,0.8665175749920929,0.019709067430952062
0.3211346206706796,0.47643255677953594,0.8790991199786696,-0.003022789702439921
0.39375800377058967,0.5810840267840834,0.7805641933540632,-0.020626762119647854
0.30250949229567103,0.46676025726228304,0.8793125182763677,-0.04692737071008946
0.3060241966728913,0.4737459140805538,0.8809770061203038,-0.04277400719194205
0.29646528926579196,0.4699412622875331,0.8645075686370118,-0.10319798227152428
0.341988715144723,0.5142010804140558,0.8511057081931873,-0.04686843168273146
0.31028568604013645,0.4757395268079221,0.8642857472446146,-0.0349314384184927
0.3041044015625113,0.4869686197376624,0.8449019564141007,-0.12628888005002914
0.316087806503126,0.46784738547341365,0.8697781659539521,-0.04154545425937538
0.28268276612343196,0.4381120812129533,0.8779391988588912,-0.12132262081586338
0.32459959473406874,0.5004202658189628,0.8522161994443138,-0.01412342244674039
0.30558671322658265,0.45171778685567787,0.877873729019416,-0.10357306878238204
0.27057709290928816,0.42869686248473093,0.8777042093736713,-0.0902901961522994
0.3455937463387186,0.5188593410473153,0.8432991110431918,-0.05695248022286277
0.36466356840306513,0.5467827720224191,0.8355174980447901,-0.07126862095972088
0.2738024762804031,0.40993389827549603,0.8984408428434325,-0.0465092830804946
0.3408680323118787,0.5284811485050122,0.8431842985065587,-0.08655293667532768
0.3260137074585134,0.5168912795516994,0.8433184114615793,-0.0840849018373754
0.36320528448225975,0.5382678099035744,0.8302853008330648,-0.021885337805570244
0.3214095981567711,0.4956185166324027,0.8698104507713489,-0.09931434636167134
0.32099223134914956,0.489780137633482,0.8529151769527441,-0.031476764466439856
0.31439811273454793,0.4903219137948572,0.8590746605639431,-0.09143298164837095
0.3029596161848816,0.4755321587152224,0.8563841875725016,-0.08373383255760641
0.32085711011551127,0.4843355369577597,0.8679911115396828,-0.07543509348132943
0.3219063224997146,0.4955614154675612,0.8542612985063434,-0.08110348369026742
0.3317787004269387,0.5022815631553714,0.8586263753209772,0.004285456242939446
0.32549347987194815,0.5063671259639219,0.8457333647347227,-0.046725696711869116
0.2854765289419349,0.4287883743086512,0.9001569347856343,-0.08064647487845264
0.3453641980674563,0.5436830096408737,0.8204424954120442,-0.13446557809136633
0.3372168983968858,0.504443447918634,0.8533534264742562,-0.014094115118230485
0.3552033628014938,0.5328135064272903,0.8533187472932285,-0.022690653115466683
0.34060101839489165,0.5294098748331012,0.825254330302274,-0.06199807670785546
0.32453286663694175,0.49891041296232796,0.8594956626370313,-0.03052380995027237
0.36745281045420036,0.5508265504762141,0.8096361398168267,-0.028175346637284587
0.28555890623778873,0.4352251455481544,0.8716422546598959,-0.049692855188133586
