payload_kg,downhill_front_slope_deg,COM_x_m,COM_z_m,front_edge_margin_m,front_static_tip_deg,lateral_static_tip_deg
0.05,7.0,0.0016632016632016635,0.5808731808731808,0.38101453988301137,37.90855834756811,38.67793460737162
0.05,7.5,0.0016632016632016635,0.5808731808731808,0.375863393293309,37.90855834756811,38.67793460737162
0.05,8.0,0.0016632016632016635,0.5808731808731808,0.3707003966406483,37.90855834756811,38.67793460737162
0.05,8.5,0.0016632016632016635,0.5808731808731808,0.36552471979844847,37.90855834756811,38.67793460737162
0.05,9.0,0.0016632016632016635,0.5808731808731808,0.36033552468466645,37.90855834756811,38.67793460737162
0.05,9.5,0.0016632016632016635,0.5808731808731808,0.35513196470405695,37.90855834756811,38.67793460737162
0.05,10.0,0.0016632016632016635,0.5808731808731808,0.3499131841789083,37.90855834756811,38.67793460737162
0.05,10.5,0.0016632016632016635,0.5808731808731808,0.3446783177674206,37.90855834756811,38.67793460737162
0.05,11.0,0.0016632016632016635,0.5808731808731808,0.3394264898688596,37.90855834756811,38.67793460737162
0.05,11.5,0.0016632016632016635,0.5808731808731808,0.3341568140145913,37.90855834756811,38.67793460737162
0.05,12.0,0.0016632016632016635,0.5808731808731808,0.32886839224406617,37.90855834756811,38.67793460737162
0.05,12.5,0.0016632016632016635,0.5808731808731808,0.3235603144647871,37.90855834756811,38.67793460737162
0.05,13.0,0.0016632016632016635,0.5808731808731808,0.31823165779525503,37.90855834756811,38.67793460737162
0.05,13.5,0.0016632016632016635,0.5808731808731808,0.3128814858898453,37.90855834756811,38.67793460737162
0.05,14.0,0.0016632016632016635,0.5808731808731808,0.3075088482445225,37.90855834756811,38.67793460737162
0.05,14.5,0.0016632016632016635,0.5808731808731808,0.30211277948225423,37.90855834756811,38.67793460737162
0.05,15.0,0.0016632016632016635,0.5808731808731808,0.2966922986169321,37.90855834756811,38.67793460737162
0.05,15.5,0.0016632016632016635,0.5808731808731808,0.2912464082945554,37.90855834756811,38.67793460737162
0.05,16.0,0.0016632016632016635,0.5808731808731808,0.2857740940103723,37.90855834756811,38.67793460737162
0.05,16.5,0.0016632016632016635,0.5808731808731808,0.28027432330061286,37.90855834756811,38.67793460737162
0.05,17.0,0.0016632016632016635,0.5808731808731808,0.2747460449073811,37.90855834756811,38.67793460737162
0.05,17.5,0.0016632016632016635,0.5808731808731808,0.2691881879152017,37.90855834756811,38.67793460737162
0.05,18.0,0.0016632016632016635,0.5808731808731808,0.2635996608576424,37.90855834756811,38.67793460737162
0.05,18.5,0.0016632016632016635,0.5808731808731808,0.2579793507923509,37.90855834756811,38.67793460737162
0.05,19.0,0.0016632016632016635,0.5808731808731808,0.25232612234276,37.90855834756811,38.67793460737162
0.05,19.5,0.0016632016632016635,0.5808731808731808,0.2466388167046216,37.90855834756811,38.67793460737162
0.05,20.0,0.0016632016632016635,0.5808731808731808,0.2409162506154326,37.90855834756811,38.67793460737162
0.05,20.5,0.0016632016632016635,0.5808731808731808,0.23515721528471015,37.90855834756811,38.67793460737162
0.05,21.0,0.0016632016632016635,0.5808731808731808,0.22936047528296225,37.90855834756811,38.67793460737162
0.05,21.5,0.0016632016632016635,0.5808731808731808,0.22352476738707922,37.90855834756811,38.67793460737162
0.05,22.0,0.0016632016632016635,0.5808731808731808,0.2176487993797447,37.90855834756811,38.67793460737162
0.05,22.5,0.0016632016632016635,0.5808731808731808,0.21173124880032695,37.90855834756811,38.67793460737162
0.05,23.0,0.0016632016632016635,0.5808731808731808,0.2057707616445664,37.90855834756811,38.67793460737162
0.05,23.5,0.0016632016632016635,0.5808731808731808,0.19976595101021866,37.90855834756811,38.67793460737162
0.05,24.0,0.0016632016632016635,0.5808731808731808,0.1937153956856445,37.90855834756811,38.67793460737162
0.05,24.5,0.0016632016632016635,0.5808731808731808,0.18761763867816184,37.90855834756811,38.67793460737162
0.05,25.0,0.0016632016632016635,0.5808731808731808,0.18147118567878046,37.90855834756811,38.67793460737162
0.05,25.5,0.0016632016632016635,0.5808731808731808,0.17527450345973816,37.90855834756811,38.67793460737162
0.05,26.0,0.0016632016632016635,0.5808731808731808,0.16902601820103602,37.90855834756811,38.67793460737162
0.05,26.5,0.0016632016632016635,0.5808731808731808,0.16272411374193613,37.90855834756811,38.67793460737162
0.05,27.0,0.0016632016632016635,0.5808731808731808,0.15636712975313222,37.90855834756811,38.67793460737162
0.05,27.5,0.0016632016632016635,0.5808731808731808,0.1499533598250356,37.90855834756811,38.67793460737162
0.05,28.0,0.0016632016632016635,0.5808731808731808,0.14348104946732398,37.90855834756811,38.67793460737162
0.05,28.5,0.0016632016632016635,0.5808731808731808,0.13694839401459613,37.90855834756811,38.67793460737162
0.05,29.0,0.0016632016632016635,0.5808731808731808,0.13035353643263276,37.90855834756811,38.67793460737162
0.05,29.5,0.0016632016632016635,0.5808731808731808,0.12369456501941173,37.90855834756811,38.67793460737162
0.05,30.0,0.0016632016632016635,0.5808731808731808,0.11696951099463321,37.90855834756811,38.67793460737162
0.05,30.5,0.0016632016632016635,0.5808731808731808,0.11017634597109788,37.90855834756811,38.67793460737162
0.05,31.0,0.0016632016632016635,0.5808731808731808,0.10331297930083083,37.90855834756811,38.67793460737162
0.05,31.5,0.0016632016632016635,0.5808731808731808,0.09637725528836383,37.90855834756811,38.67793460737162
0.05,32.0,0.0016632016632016635,0.5808731808731808,0.0893669502630643,37.90855834756811,38.67793460737162
0.05,32.5,0.0016632016632016635,0.5808731808731808,0.08227976950184285,37.90855834756811,38.67793460737162
0.05,33.0,0.0016632016632016635,0.5808731808731808,0.07511334399296371,37.90855834756811,38.67793460737162
0.05,33.5,0.0016632016632016635,0.5808731808731808,0.0678652270310266,37.90855834756811,38.67793460737162
0.05,34.0,0.0016632016632016635,0.5808731808731808,0.060532890632486513,37.90855834756811,38.67793460737162
0.05,34.5,0.0016632016632016635,0.5808731808731808,0.05311372176031043,37.90855834756811,38.67793460737162
0.05,35.0,0.0016632016632016635,0.5808731808731808,0.04560501834554492,37.90855834756811,38.67793460737162
0.05,35.5,0.0016632016632016635,0.5808731808731808,0.03800398509267511,37.90855834756811,38.67793460737162
0.05,36.0,0.0016632016632016635,0.5808731808731808,0.030307729054682375,37.90855834756811,38.67793460737162
0.05,36.5,0.0016632016632016635,0.5808731808731808,0.02251325496266232,37.90855834756811,38.67793460737162
0.05,37.0,0.0016632016632016635,0.5808731808731808,0.01461746029372002,37.90855834756811,38.67793460737162
0.05,37.5,0.0016632016632016635,0.5808731808731808,0.006617130059622611,37.90855834756811,38.67793460737162
0.05,38.0,0.0016632016632016635,0.5808731808731808,-0.00149106870265453,37.90855834756811,38.67793460737162
0.05,38.5,0.0016632016632016635,0.5808731808731808,-0.009710592758817638,37.90855834756811,38.67793460737162
0.05,39.0,0.0016632016632016635,0.5808731808731808,-0.018045028845498856,37.90855834756811,38.67793460737162
0.05,39.5,0.0016632016632016635,0.5808731808731808,-0.02649810020251203,37.90855834756811,38.67793460737162
0.05,40.0,0.0016632016632016635,0.5808731808731808,-0.03507367349466112,37.90855834756811,38.67793460737162
0.1,0.0,0.003319502074688797,0.5817427385892114,0.45068049792531123,37.76521469911467,38.63612736924331
0.1,0.5,0.003319502074688797,0.5817427385892114,0.4456037059574092,37.76521469911467,38.63612736924331
0.1,1.0,0.003319502074688797,0.5817427385892114,0.4405261406517174,37.76521469911467,38.63612736924331
0.1,1.5,0.003319502074688797,0.5817427385892114,0.43544702819917014,37.76521469911467,38.63612736924331
0.1,2.0,0.003319502074688797,0.5817427385892114,0.4303655938475393,37.76521469911467,38.63612736924331
0.1,2.5,0.003319502074688797,0.5817427385892114,0.4252810614283262,37.76521469911467,38.63612736924331
0.1,3.0,0.003319502074688797,0.5817427385892114,0.4201926528818159,37.76521469911467,38.63612736924331
0.1,3.5,0.003319502074688797,0.5817427385892114,0.4150995877796768,37.76521469911467,38.63612736924331
0.1,4.0,0.003319502074688797,0.5817427385892114,0.4100010828444807,37.76521469911467,38.63612736924331
0.1,4.5,0.003319502074688797,0.5817427385892114,0.40489635146551245,37.76521469911467,38.63612736924331
0.1,5.0,0.003319502074688797,0.5817427385892114,0.3997846032102301,37.76521469911467,38.63612736924331
0.1,5.5,0.003319502074688797,0.5817427385892114,0.39466504333072655,37.76521469911467,38.63612736924331
0.1,6.0,0.003319502074688797,0.5817427385892114,0.3895368722645318,37.76521469911467,38.63612736924331
0.1,6.5,0.003319502074688797,0.5817427385892114,0.3843992851290843,37.76521469911467,38.63612736924331
0.1,7.0,0.003319502074688797,0.5817427385892114,0.3792514712091817,37.76521469911467,38.63612736924331
0.1,7.5,0.003319502074688797,0.5817427385892114,0.37409261343671,37.76521469911467,38.63612736924331
0.1,8.0,0.003319502074688797,0.5817427385892114,0.36892188786192837,37.76521469911467,38.63612736924331
0.1,8.5,0.003319502074688797,0.5817427385892114,0.3637384631155697,37.76521469911467,38.63612736924331
0.1,9.0,0.003319502074688797,0.5817427385892114,0.358541499860996,37.76521469911467,38.63612736924331
0.1,9.5,0.003319502074688797,0.5817427385892114,0.35333015023562236,37.76521469911467,38.63612736924331
0.1,10.0,0.003319502074688797,0.5817427385892114,0.3481035572808018,37.76521469911467,38.63612736924331
0.1,10.5,0.003319502074688797,0.5817427385892114,0.3428608543593315,37.76521469911467,38.63612736924331
0.1,11.0,0.003319502074688797,0.5817427385892114,0.33760116455971734,37.76521469911467,38.63612736924331
0.1,11.5,0.003319502074688797,0.5817427385892114,0.33232360008629613,37.76521469911467,38.63612736924331
0.1,12.0,0.003319502074688797,0.5817427385892114,0.32702726163428597,37.76521469911467,38.63612736924331
0.1,12.5,0.003319502074688797,0.5817427385892114,0.32171123774879606,37.76521469911467,38.63612736924331
0.1,13.0,0.003319502074688797,0.5817427385892114,0.31637460416678864,37.76521469911467,38.63612736924331
0.1,13.5,0.003319502074688797,0.5817427385892114,0.311016423140945,37.76521469911467,38.63612736924331
0.1,14.0,0.003319502074688797,0.5817427385892114,0.3056357427443406,37.76521469911467,38.63612736924331
0.1,14.5,0.003319502074688797,0.5817427385892114,0.3002315961547892,37.76521469911467,38.63612736924331
0.1,15.0,0.003319502074688797,0.5817427385892114,0.2948030009176623,37.76521469911467,38.63612736924331
0.1,15.5,0.003319502074688797,0.5817427385892114,0.28934895818593637,37.76521469911467,38.63612736924331
0.1,16.0,0.003319502074688797,0.5817427385892114,0.28386845193616245,37.76521469911467,38.63612736924331
0.1,16.5,0.003319502074688797,0.5817427385892114,0.2783604481589891,37.76521469911467,38.63612736924331
0.1,17.0,0.003319502074688797,0.5817427385892114,0.27282389402280427,37.76521469911467,38.63612736924331
0.1,17.5,0.003319502074688797,0.5817427385892114,0.26725771700898976,37.76521469911467,38.63612736924331
0.1,18.0,0.003319502074688797,0.5817427385892114,0.26166082401720564,37.76521469911467,38.63612736924331
0.1,18.5,0.003319502074688797,0.5817427385892114,0.256032100439043,37.76521469911467,38.63612736924331
0.1,19.0,0.003319502074688797,0.5817427385892114,0.2503704091982944,37.76521469911467,38.63612736924331
0.1,19.5,0.003319502074688797,0.5817427385892114,0.24467458975600068,37.76521469911467,38.63612736924331
0.1,20.0,0.003319502074688797,0.5817427385892114,0.23894345707833384,37.76521469911467,38.63612736924331
0.1,20.5,0.003319502074688797,0.5817427385892114,0.23317580056527137,37.76521469911467,38.63612736924331
0.1,21.0,0.003319502074688797,0.5817427385892114,0.22737038293790346,37.76521469911467,38.63612736924331
0.1,21.5,0.003319502074688797,0.5817427385892114,0.22152593908209584,37.76521469911467,38.63612736924331
0.1,22.0,0.003319502074688797,0.5817427385892114,0.2156411748461039,37.76521469911467,38.63612736924331
0.1,22.5,0.003319502074688797,0.5817427385892114,0.20971476578959378,37.76521469911467,38.63612736924331
0.1,23.0,0.003319502074688797,0.5817427385892114,0.20374535588138357,37.76521469911467,38.63612736924331
0.1,23.5,0.003319502074688797,0.5817427385892114,0.19773155614305865,37.76521469911467,38.63612736924331
0.1,24.0,0.003319502074688797,0.5817427385892114,0.19167194323544917,37.76521469911467,38.63612736924331
0.1,24.5,0.003319502074688797,0.5817427385892114,0.18556505798477868,37.76521469911467,38.63612736924331
0.1,25.0,0.003319502074688797,0.5817427385892114,0.1794094038451005,37.76521469911467,38.63612736924331
0.1,25.5,0.003319502074688797,0.5817427385892114,0.17320344529343557,37.76521469911467,38.63612736924331
0.1,26.0,0.003319502074688797,0.5817427385892114,0.16694560615380188,37.76521469911467,38.63612736924331
0.1,26.5,0.003319502074688797,0.5817427385892114,0.1606342678460952,37.76521469911467,38.63612736924331
0.1,27.0,0.003319502074688797,0.5817427385892114,0.1542677675555233,37.76521469911467,38.63612736924331
0.1,27.5,0.003319502074688797,0.5817427385892114,0.14784439631802992,37.76521469911467,38.63612736924331
0.1,28.0,0.003319502074688797,0.5817427385892114,0.14136239701684938,37.76521469911467,38.63612736924331
0.1,28.5,0.003319502074688797,0.5817427385892114,0.13481996228502563,37.76521469911467,38.63612736924331
0.1,29.0,0.003319502074688797,0.5817427385892114,0.12821523230838927,37.76521469911467,38.63612736924331
0.1,29.5,0.003319502074688797,0.5817427385892114,0.12154629252313132,37.76521469911467,38.63612736924331
0.1,30.0,0.003319502074688797,0.5817427385892114,0.11481117120171991,37.76521469911467,38.63612736924331
0.1,30.5,0.003319502074688797,0.5817427385892114,0.10800783692049287,37.76521469911467,38.63612736924331
0.1,31.0,0.003319502074688797,0.5817427385892114,0.10113419590180939,37.76521469911467,38.63612736924331
0.1,31.5,0.003319502074688797,0.5817427385892114,0.09418808922316002,37.76521469911467,38.63612736924331
0.1,32.0,0.003319502074688797,0.5817427385892114,0.08716728988511335,37.76521469911467,38.63612736924331
0.1,32.5,0.003319502074688797,0.5817427385892114,0.08006949972941696,37.76521469911467,38.63612736924331
0.1,33.0,0.003319502074688797,0.5817427385892114,0.07289234619796287,37.76521469911467,38.63612736924331
0.1,33.5,0.003319502074688797,0.5817427385892114,0.06563337892267251,37.76521469911467,38.63612736924331
0.1,34.0,0.003319502074688797,0.5817427385892114,0.05829006613565069,37.76521469911467,38.63612736924331
0.1,34.5,0.003319502074688797,0.5817427385892114,0.05085979088819037,37.76521469911467,38.63612736924331
