assumed_tau_s,speed_m_s,distance_to_90pct_m,minimum_dwell_90pct_s,minimum_dwell_95pct_s
30.0,0.049999999999999996,3.4538776394910684,69.07755278982138,89.87196820661973
30.0,0.05499999999999999,3.7992654034401756,69.07755278982138,89.87196820661973
30.0,0.06,4.144653167389282,69.07755278982138,89.87196820661973
30.0,0.065,4.49004093133839,69.07755278982138,89.87196820661973
30.0,0.06999999999999999,4.835428695287495,69.07755278982138,89.87196820661973
30.0,0.07499999999999998,5.180816459236603,69.07755278982138,89.87196820661973
30.0,0.07999999999999999,5.526204223185709,69.07755278982138,89.87196820661973
30.0,0.08499999999999999,5.871591987134817,69.07755278982138,89.87196820661973
30.0,0.09,6.216979751083923,69.07755278982138,89.87196820661973
30.0,0.095,6.562367515033031,69.07755278982138,89.87196820661973
30.0,0.09999999999999998,6.907755278982136,69.07755278982138,89.87196820661973
30.0,0.10499999999999998,7.253143042931243,69.07755278982138,89.87196820661973
30.0,0.10999999999999999,7.598530806880351,69.07755278982138,89.87196820661973
30.0,0.11499999999999999,7.9439185708294575,69.07755278982138,89.87196820661973
30.0,0.12,8.289306334778564,69.07755278982138,89.87196820661973
30.0,0.12499999999999997,8.63469409872767,69.07755278982138,89.87196820661973
30.0,0.12999999999999998,8.980081862676778,69.07755278982138,89.87196820661973
30.0,0.13499999999999998,9.325469626625885,69.07755278982138,89.87196820661973
30.0,0.13999999999999999,9.67085739057499,69.07755278982138,89.87196820661973
30.0,0.145,10.016245154524098,69.07755278982138,89.87196820661973
30.0,0.15,10.361632918473207,69.07755278982138,89.87196820661973
30.0,0.15499999999999997,10.707020682422312,69.07755278982138,89.87196820661973
30.0,0.15999999999999998,11.052408446371418,69.07755278982138,89.87196820661973
30.0,0.16499999999999998,11.397796210320525,69.07755278982138,89.87196820661973
30.0,0.16999999999999998,11.743183974269634,69.07755278982138,89.87196820661973
